bin,timestamp_index,bin_death_index,pageid,timestamp,views,views_adjusted,share
83,584,67,235309,20170204,14434,13094,0.00000739
84,591,68,235309,20170211,19974,17978,0.00001042
85,598,69,235309,20170218,31209,28561,0.00001629
86,605,70,235309,20170225,17040,15493,0.00000879
87,612,71,235309,20170304,12384,11551,0.00000656
88,619,72,235309,20170311,16735,15979,0.00000895
89,626,73,235309,20170318,30278,28696,0.00001615
90,633,74,235309,20170325,12493,12373,0.00000699
91,640,75,235309,20170401,18991,18779,0.00001073
92,647,76,235309,20170408,14844,14938,0.00000851
93,654,77,235309,20170415,11876,11584,0.00000659
94,661,78,235309,20170422,16956,16687,0.00000947
95,668,79,235309,20170429,11208,11079,0.00000628
96,675,80,235309,20170506,12510,12536,0.00000705
97,682,81,235309,20170513,13053,13024,0.00000740
98,689,82,235309,20170520,12072,12249,0.00000683
99,696,83,235309,20170527,18277,19138,0.00001048
100,703,84,235309,20170603,14573,14913,0.00000849
101,710,85,235309,20170610,18507,19446,0.00001105
102,717,86,235309,20170617,11014,11725,0.00000668
103,724,87,235309,20170624,11482,12591,0.00000715
104,731,88,235309,20170701,13158,14359,0.00000814
105,738,89,235309,20170708,20641,22122,0.00001244
106,745,90,235309,20170715,13038,13819,0.00000787
107,752,91,235309,20170722,14088,14805,0.00000846
108,759,92,235309,20170729,16550,18128,0.00001022
109,766,93,235309,20170805,19339,20971,0.00001190
110,773,94,235309,20170812,37789,41223,0.00002329
111,780,95,235309,20170819,12149,13205,0.00000745
112,787,96,235309,20170826,13241,14562,0.00000822
113,794,97,235309,20170902,13729,14709,0.00000828
114,801,98,235309,20170909,13033,14091,0.00000796
115,808,99,235309,20170916,17460,18537,0.00001034
116,815,100,235309,20170923,15214,16053,0.00000914
117,822,101,235309,20170930,11364,12243,0.00000684
118,829,102,235309,20171007,13250,13575,0.00000771
119,836,103,235309,20171014,15056,15676,0.00000886
120,843,104,235309,20171021,18591,18830,0.00001076
121,850,105,235309,20171028,11755,12097,0.00000682
122,857,106,235309,20171104,43763,43056,0.00002504
123,864,107,235309,20171111,13962,14007,0.00000796
124,871,108,235309,20171118,20522,21666,0.00001193
125,878,109,235309,20171125,23476,23637,0.00001334
126,885,110,235309,20171202,17141,17624,0.00000983
127,892,111,235309,20171209,23461,23656,0.00001360
128,899,112,235309,20171216,38893,42376,0.00002386
129,906,113,235309,20171223,57246,63298,0.00003463
130,913,114,235309,20171230,16325,16131,0.00000906
131,920,115,235309,20180106,13638,12719,0.00000718
132,927,116,235309,20180113,14047,12861,0.00000726
133,934,117,235309,20180120,11805,11168,0.00000630
134,941,118,235309,20180127,13510,12861,0.00000729
135,948,119,235309,20180203,12481,11930,0.00000675
136,955,120,235309,20180210,10427,10047,0.00000574
137,962,121,235309,20180217,9416,9007,0.00000511
138,969,122,235309,20180224,16136,15558,0.00000872
139,976,123,235309,20180303,17863,16909,0.00000966
140,983,124,235309,20180310,16405,15702,0.00000892
141,990,125,235309,20180317,26956,26226,0.00001491
142,997,126,235309,20180324,15083,14960,0.00000852
143,1004,127,235309,20180331,11364,11229,0.00000634
144,1011,128,235309,20180407,10152,9867,0.00000557
145,1018,129,235309,20180414,9736,9547,0.00000543
146,1025,130,235309,20180421,11300,11121,0.00000635
147,1032,131,235309,20180428,12075,12455,0.00000700
148,1039,132,235309,20180505,10750,10916,0.00000620
149,1046,133,235309,20180512,8061,8114,0.00000460
150,1053,134,235309,20180519,8369,8231,0.00000466
151,1060,135,235309,20180526,15409,15980,0.00000891
152,1067,136,235309,20180602,11585,11945,0.00000673
153,1074,137,235309,20180609,9148,9413,0.00000535
154,1081,138,235309,20180616,11725,12215,0.00000695
155,1088,139,235309,20180623,10780,11319,0.00000643
156,1095,140,235309,20180630,18098,18699,0.00001066
0,0,-20,264230,20150701,3599,3734,0.00000211
1,7,-19,264230,20150708,3083,3099,0.00000176
2,14,-18,264230,20150715,3674,3780,0.00000214
3,21,-17,264230,20150722,4088,4150,0.00000235
4,28,-16,264230,20150729,3815,3971,0.00000225
5,35,-15,264230,20150805,4495,4638,0.00000261
6,42,-14,264230,20150812,8279,8443,0.00000477
7,49,-13,264230,20150819,8794,8927,0.00000503
8,56,-12,264230,20150826,14301,14569,0.00000824
9,63,-11,264230,20150902,8800,8525,0.00000479
10,70,-10,264230,20150909,11048,10614,0.00000601
11,77,-9,264230,20150916,59113,61049,0.00003391
12,84,-8,264230,20150923,33533,34739,0.00001935
13,91,-7,264230,20150930,27658,29079,0.00001615
14,98,-6,264230,20151007,38486,39012,0.00002189
15,105,-5,264230,20151014,50391,52581,0.00002852
16,112,-4,264230,20151021,30371,30627,0.00001710
17,119,-3,264230,20151028,36581,37885,0.00002088
18,126,-2,264230,20151104,8950,8887,0.00000504
19,133,-1,264230,20151111,4222,4264,0.00000241
20,140,0,264230,20151118,829712,818731,0.00047338
21,147,1,264230,20151125,403102,385618,0.00023222
22,154,2,264230,20151202,151629,153516,0.00008592
23,161,3,264230,20151209,23663,23623,0.00001343
24,168,4,264230,20151216,17849,19345,0.00001095
25,175,5,264230,20151223,12503,13971,0.00000787
26,182,6,264230,20151230,11969,12153,0.00000679
27,189,7,264230,20160106,8286,7902,0.00000446
28,196,8,264230,20160113,7657,7303,0.00000415
29,203,9,264230,20160120,27848,26796,0.00001498
30,210,10,264230,20160127,10912,10403,0.00000589
31,217,11,264230,20160203,9969,9632,0.00000545
32,224,12,264230,20160210,8036,7834,0.00000443
33,231,13,264230,20160217,7157,6876,0.00000390
34,238,14,264230,20160224,9244,9050,0.00000507
35,245,15,264230,20160302,7536,7347,0.00000416
36,252,16,264230,20160309,7120,7253,0.00000410
37,259,17,264230,20160316,6830,7216,0.00000405
38,266,18,264230,20160323,6117,6419,0.00000362
39,273,19,264230,20160330,5472,5647,0.00000320
40,280,20,264230,20160406,5557,5620,0.00000318
41,287,21,264230,20160413,5305,5451,0.00000309
42,294,22,264230,20160420,6308,6314,0.00000358
43,301,23,264230,20160427,4709,4840,0.00000274
44,308,24,264230,20160504,4820,4978,0.00000282
45,315,25,264230,20160511,9236,9547,0.00000539
46,322,26,264230,20160518,5199,5289,0.00000300
47,329,27,264230,20160525,5482,5773,0.00000327
48,336,28,264230,20160601,5073,5268,0.00000298
49,343,29,264230,20160608,5477,5714,0.00000323
50,350,30,264230,20160615,6147,6500,0.00000366
51,357,31,264230,20160622,6892,7151,0.00000409
52,364,32,264230,20160629,5007,5231,0.00000297
53,371,33,264230,20160706,4935,5157,0.00000293
54,378,34,264230,20160713,4212,4504,0.00000256
55,385,35,264230,20160720,4219,3887,0.00000220
56,392,36,264230,20160727,6027,5420,0.00000307
57,399,37,264230,20160803,9209,8438,0.00000483
58,406,38,264230,20160810,8430,7579,0.00000430
59,413,39,264230,20160817,6058,6205,0.00000348
60,420,40,264230,20160824,5048,5062,0.00000286
61,427,41,264230,20160831,5537,5583,0.00000317
62,434,42,264230,20160907,6301,6298,0.00000358
63,441,43,264230,20160914,6910,6908,0.00000390
64,448,44,264230,20160921,5081,5088,0.00000288
65,455,45,264230,20160928,4527,4575,0.00000258
66,462,46,264230,20161005,5200,5213,0.00000293
67,469,47,264230,20161012,4931,4784,0.00000272
68,476,48,264230,20161019,5885,5853,0.00000329
69,483,49,264230,20161026,5506,5567,0.00000315
70,490,50,264230,20161102,7956,7597,0.00000428
71,497,51,264230,20161109,15748,14769,0.00000822
72,504,52,264230,20161116,22908,22276,0.00001234
73,511,53,264230,20161123,8843,8567,0.00000485
74,518,54,264230,20161130,9238,8824,0.00000498
75,525,55,264230,20161207,5193,5003,0.00000283
76,532,56,264230,20161214,6034,5974,0.00000341
77,539,57,264230,20161221,5205,5258,0.00000299
78,546,58,264230,20161228,5065,4760,0.00000268
79,553,59,264230,20170104,6135,5526,0.00000311
80,560,60,264230,20170111,5181,4633,0.00000262
81,567,61,264230,20170118,5523,4927,0.00000279
82,574,62,264230,20170125,4956,4397,0.00000249
83,581,63,264230,20170201,28985,25343,0.00001489
84,588,64,264230,20170208,24848,22902,0.00001284
85,595,65,264230,20170215,7166,6607,0.00000374
86,602,66,264230,20170222,7679,6948,0.00000395
87,609,67,264230,20170301,6691,6230,0.00000354
88,616,68,264230,20170308,7207,6814,0.00000383
89,623,69,264230,20170315,6104,5716,0.00000324
90,630,70,264230,20170322,4508,4381,0.00000250
91,637,71,264230,20170329,4313,4313,0.00000243
92,644,72,264230,20170405,4079,4112,0.00000233
93,651,73,264230,20170412,4320,4304,0.00000243
94,658,74,264230,20170419,4539,4433,0.00000251
95,665,75,264230,20170426,4498,4440,0.00000253
96,672,76,264230,20170503,5630,5586,0.00000315
97,679,77,264230,20170510,11282,11684,0.00000644
98,686,78,264230,20170517,6703,6629,0.00000372
99,693,79,264230,20170524,5279,5468,0.00000310
100,700,80,264230,20170531,8174,8369,0.00000468
101,707,81,264230,20170607,7317,7566,0.00000428
102,714,82,264230,20170614,8241,8858,0.00000501
103,721,83,264230,20170621,10659,11701,0.00000656
104,728,84,264230,20170628,7524,8326,0.00000469
105,735,85,264230,20170705,9145,9898,0.00000554
106,742,86,264230,20170712,5374,5730,0.00000325
107,749,87,264230,20170719,4268,4494,0.00000255
108,756,88,264230,20170726,4000,4330,0.00000246
109,763,89,264230,20170802,4446,4854,0.00000275
110,770,90,264230,20170809,4111,4455,0.00000253
111,777,91,264230,20170816,5609,6054,0.00000343
112,784,92,264230,20170823,5961,6539,0.00000368
113,791,93,264230,20170830,8483,9041,0.00000519
114,798,94,264230,20170906,5303,5711,0.00000323
115,805,95,264230,20170913,5685,6026,0.00000340
116,812,96,264230,20170920,5827,6102,0.00000348
117,819,97,264230,20170927,7792,8383,0.00000472
118,826,98,264230,20171004,5897,6148,0.00000346
119,833,99,264230,20171011,5724,5908,0.00000334
120,840,100,264230,20171018,7733,8037,0.00000451
121,847,101,264230,20171025,5686,5859,0.00000331
122,854,102,264230,20171101,5778,5865,0.00000331
123,861,103,264230,20171108,8379,8529,0.00000479
124,868,104,264230,20171115,13611,14011,0.00000776
125,875,105,264230,20171122,10816,11167,0.00000624
126,882,106,264230,20171129,8853,9052,0.00000512
127,889,107,264230,20171206,6701,6716,0.00000382
128,896,108,264230,20171213,5483,5839,0.00000327
129,903,109,264230,20171220,3548,3953,0.00000224
130,910,110,264230,20171227,3719,3723,0.00000212
131,917,111,264230,20180103,3839,3570,0.00000202
132,924,112,264230,20180110,4606,4252,0.00000242
133,931,113,264230,20180117,4001,3722,0.00000210
134,938,114,264230,20180124,4421,4156,0.00000236
135,945,115,264230,20180131,10712,10168,0.00000581
136,952,116,264230,20180207,9096,8831,0.00000495
137,959,117,264230,20180214,6079,5870,0.00000334
138,966,118,264230,20180221,6630,6349,0.00000356
139,973,119,264230,20180228,7707,7401,0.00000417
140,980,120,264230,20180307,7437,7267,0.00000407
141,987,121,264230,20180314,7106,6918,0.00000389
142,994,122,264230,20180321,6364,6270,0.00000356
143,1001,123,264230,20180328,6174,6184,0.00000347
144,1008,124,264230,20180404,6294,6135,0.00000347
145,1015,125,264230,20180411,7478,7399,0.00000412
146,1022,126,264230,20180418,4911,4900,0.00000278
147,1029,127,264230,20180425,5568,5604,0.00000317
148,1036,128,264230,20180502,4849,4952,0.00000281
149,1043,129,264230,20180509,10430,10707,0.00000598
150,1050,130,264230,20180516,4979,4842,0.00000275
151,1057,131,264230,20180523,6405,6537,0.00000370
152,1064,132,264230,20180530,8890,9236,0.00000520
153,1071,133,264230,20180606,11698,11870,0.00000676
154,1078,134,264230,20180613,9888,10302,0.00000585
155,1085,135,264230,20180620,8825,9245,0.00000524
156,1092,136,264230,20180627,5739,6037,0.00000342
0,1,-22,367133,20150702,9005,9278,0.00000525
1,8,-21,367133,20150709,9589,9692,0.00000548
2,15,-20,367133,20150716,10279,10586,0.00000599
3,22,-19,367133,20150723,9252,9258,0.00000526
4,29,-18,367133,20150730,11624,12107,0.00000692
5,36,-17,367133,20150806,9615,9847,0.00000558
6,43,-16,367133,20150813,8724,8850,0.00000502
7,50,-15,367133,20150820,9090,9169,0.00000520
8,57,-14,367133,20150827,9408,9550,0.00000541
9,64,-13,367133,20150903,8445,8097,0.00000457
10,71,-12,367133,20150910,8716,8448,0.00000479
11,78,-11,367133,20150917,9098,9174,0.00000520
12,85,-10,367133,20150924,8487,8674,0.00000490
13,92,-9,367133,20151001,7956,8153,0.00000462
14,99,-8,367133,20151008,7826,7858,0.00000445
15,106,-7,367133,20151015,8141,8144,0.00000462
16,113,-6,367133,20151022,9968,9867,0.00000562
17,120,-5,367133,20151029,8708,8759,0.00000497
18,127,-4,367133,20151105,16831,16544,0.00000950
19,134,-3,367133,20151112,10461,10551,0.00000596
20,141,-2,367133,20151119,8999,9130,0.00000518
21,148,-1,367133,20151126,8779,8905,0.00000502
22,155,0,367133,20151203,1681078,1725955,0.00095048
23,162,1,367133,20151210,169445,172093,0.00009700
24,169,2,367133,20151217,108708,120879,0.00006763
25,176,3,367133,20151224,58293,63275,0.00003619
26,183,4,367133,20151231,48299,48278,0.00002713
27,190,5,367133,20160107,43976,41078,0.00002364
28,197,6,367133,20160114,40314,38412,0.00002185
29,204,7,367133,20160121,25308,23976,0.00001359
30,211,8,367133,20160128,24299,23121,0.00001312
31,218,9,367133,20160204,25573,24930,0.00001402
32,225,10,367133,20160211,29975,28430,0.00001649
33,232,11,367133,20160218,20358,19668,0.00001112
34,239,12,367133,20160225,17806,17322,0.00000977
35,246,13,367133,20160303,17813,17438,0.00000987
36,253,14,367133,20160310,16096,16502,0.00000931
37,260,15,367133,20160317,14672,15501,0.00000878
38,267,16,367133,20160324,20246,20796,0.00001191
39,274,17,367133,20160331,27941,28279,0.00001625
40,281,18,367133,20160407,18817,19065,0.00001078
41,288,19,367133,20160414,17244,17751,0.00001007
42,295,20,367133,20160421,24419,24451,0.00001386
43,302,21,367133,20160428,19193,19719,0.00001119
44,309,22,367133,20160505,16013,16529,0.00000937
45,316,23,367133,20160512,17680,18035,0.00001028
46,323,24,367133,20160519,15722,16131,0.00000913
47,330,25,367133,20160526,14776,15514,0.00000880
48,337,26,367133,20160602,15216,15826,0.00000898
49,344,27,367133,20160609,14275,14859,0.00000839
50,351,28,367133,20160616,13485,14267,0.00000805
51,358,29,367133,20160623,13864,14524,0.00000823
52,365,30,367133,20160630,14693,15292,0.00000866
53,372,31,367133,20160707,14363,15130,0.00000859
54,379,32,367133,20160714,14751,15673,0.00000887
55,386,33,367133,20160721,16875,15372,0.00000867
56,393,34,367133,20160728,15040,13645,0.00000773
57,400,35,367133,20160804,15010,13791,0.00000781
58,407,36,367133,20160811,17107,16002,0.00000891
59,414,37,367133,20160818,17287,17505,0.00000987
60,421,38,367133,20160825,15438,15412,0.00000873
61,428,39,367133,20160901,14643,14864,0.00000842
62,435,40,367133,20160908,13864,13862,0.00000784
63,442,41,367133,20160915,15126,15112,0.00000854
64,449,42,367133,20160922,14112,14157,0.00000800
65,456,43,367133,20160929,13817,13866,0.00000785
66,463,44,367133,20161006,14609,14626,0.00000825
67,470,45,367133,20161013,13762,13415,0.00000759
68,477,46,367133,20161020,14784,14659,0.00000830
69,484,47,367133,20161027,20978,21297,0.00001194
70,491,48,367133,20161103,14999,14180,0.00000801
71,498,49,367133,20161110,14959,13852,0.00000784
72,505,50,367133,20161117,19016,18227,0.00001033
73,512,51,367133,20161124,17478,16821,0.00000951
74,519,52,367133,20161201,34208,32541,0.00001841
75,526,53,367133,20161208,32264,31541,0.00001769
76,533,54,367133,20161215,15381,15450,0.00000872
77,540,55,367133,20161222,19071,18991,0.00001085
78,547,56,367133,20161229,19110,17939,0.00001009
79,554,57,367133,20170105,15071,13497,0.00000765
80,561,58,367133,20170112,16630,14822,0.00000838
81,568,59,367133,20170119,15763,14050,0.00000796
82,575,60,367133,20170126,15156,13483,0.00000763
83,582,61,367133,20170202,15115,13743,0.00000777
84,589,62,367133,20170209,16560,15114,0.00000858
85,596,63,367133,20170216,16849,15502,0.00000879
86,603,64,367133,20170223,16251,14863,0.00000838
87,610,65,367133,20170302,15811,14762,0.00000836
88,617,66,367133,20170309,15622,14717,0.00000833
89,624,67,367133,20170316,15678,14654,0.00000830
90,631,68,367133,20170323,15722,15436,0.00000874
91,638,69,367133,20170330,15583,15599,0.00000881
92,645,70,367133,20170406,16047,16181,0.00000917
93,652,71,367133,20170413,17048,16979,0.00000955
94,659,72,367133,20170420,15521,15227,0.00000862
95,666,73,367133,20170427,15661,15525,0.00000879
96,673,74,367133,20170504,15892,15739,0.00000889
97,680,75,367133,20170511,15058,15212,0.00000859
98,687,76,367133,20170518,150421,149885,0.00008379
99,694,77,367133,20170525,31524,32575,0.00001812
100,701,78,367133,20170601,22635,23359,0.00001325
101,708,79,367133,20170608,18377,19141,0.00001084
102,715,80,367133,20170615,15832,16937,0.00000957
103,722,81,367133,20170622,15121,16533,0.00000937
104,729,82,367133,20170629,16619,18208,0.00001035
105,736,83,367133,20170706,17763,18964,0.00001071
106,743,84,367133,20170713,15703,16815,0.00000952
107,750,85,367133,20170720,136132,144817,0.00008121
108,757,86,367133,20170727,29534,32088,0.00001816
109,764,87,367133,20170803,21374,23396,0.00001320
110,771,88,367133,20170810,16914,18421,0.00001043
111,778,89,367133,20170817,16171,17449,0.00000989
112,785,90,367133,20170824,14880,16244,0.00000919
113,792,91,367133,20170831,13641,14719,0.00000831
114,799,92,367133,20170907,13734,14826,0.00000839
115,806,93,367133,20170914,14307,15018,0.00000852
116,813,94,367133,20170921,15360,16221,0.00000918
117,820,95,367133,20170928,17730,19093,0.00001072
118,827,96,367133,20171005,15785,16387,0.00000923
119,834,97,367133,20171012,15301,15891,0.00000898
120,841,98,367133,20171019,15491,15862,0.00000898
121,848,99,367133,20171026,23174,24206,0.00001355
122,855,100,367133,20171102,16323,16486,0.00000930
123,862,101,367133,20171109,18264,18379,0.00001044
124,869,102,367133,20171116,23430,23657,0.00001338
125,876,103,367133,20171123,16203,16473,0.00000932
126,883,104,367133,20171130,21180,21551,0.00001230
127,890,105,367133,20171207,15618,15712,0.00000889
128,897,106,367133,20171214,14403,15335,0.00000868
129,904,107,367133,20171221,13461,14907,0.00000843
130,911,108,367133,20171228,14548,14460,0.00000817
131,918,109,367133,20180104,14033,13075,0.00000741
132,925,110,367133,20180111,14517,13371,0.00000757
133,932,111,367133,20180118,14655,13738,0.00000774
134,939,112,367133,20180125,15465,14593,0.00000828
135,946,113,367133,20180201,16346,15728,0.00000887
136,953,114,367133,20180208,14425,13920,0.00000790
137,960,115,367133,20180215,14918,14363,0.00000814
138,967,116,367133,20180222,15250,14501,0.00000821
139,974,117,367133,20180301,16648,15901,0.00000900
140,981,118,367133,20180308,18391,17655,0.00001000
