pageid,bin_death_index,ma,diff_percent
163047,37,2683,0.63
163047,38,2639,0.61
163047,39,2626,0.60
163047,40,3148,0.92
163047,41,3864,1.35
163047,42,3976,1.42
163047,43,3984,1.43
163047,44,3958,1.41
163047,45,3983,1.43
163047,46,3995,1.43
163047,47,3403,1.07
163047,48,2576,0.57
163047,49,2573,0.57
163047,50,2471,0.51
163047,51,2442,0.49
163047,52,2503,0.53
163047,53,2490,0.52
163047,54,2412,0.47
163047,55,2302,0.40
163047,56,2257,0.38
163047,57,2385,0.45
163047,58,2390,0.46
163047,59,2214,0.35
163047,60,2112,0.29
163047,61,2097,0.28
163047,62,2349,0.43
163047,63,2303,0.40
163047,64,2220,0.35
163047,65,2226,0.36
163047,66,2251,0.37
163047,67,2249,0.37
163047,68,2238,0.36
163047,69,1961,0.20
163047,70,1938,0.18
163047,71,1923,0.17
163047,72,1905,0.16
163047,73,1876,0.14
163047,74,1860,0.13
163047,75,1848,0.13
163047,76,1850,0.13
163047,77,1715,0.05
163047,78,1665,0.01
163047,79,1629,-0.01
163047,80,1705,0.04
163047,81,1776,0.08
163047,82,1812,0.10
163047,83,1829,0.11
163047,84,1820,0.11
163047,85,1799,0.10
163047,86,1791,0.09
163047,87,1705,0.04
163047,88,1650,0.01
163047,89,1680,0.02
163047,90,1676,0.02
163047,91,1696,0.03
163047,92,1711,0.04
163047,93,1741,0.06
163047,94,1735,0.06
163047,95,1841,0.12
163047,96,1857,0.13
163047,97,1898,0.16
163047,98,1891,0.15
163047,99,1891,0.15
163047,100,1901,0.16
163047,101,1913,0.17
163047,102,1799,0.10
163047,103,1722,0.05
163047,104,1678,0.02
29331348,30,23908,8.46
29331348,31,26693,9.56
29331348,32,28304,10.20
29331348,33,28691,10.35
29331348,34,28306,10.20
29331348,35,27956,10.06
29331348,36,28284,10.19
29331348,37,28630,10.33
29331348,38,24714,8.78
29331348,39,22165,7.77
29331348,40,20978,7.30
29331348,41,20235,7.01
29331348,42,19456,6.70
29331348,43,18766,6.42
29331348,44,17998,6.12
29331348,45,17160,5.79
29331348,46,16891,5.68
29331348,47,16645,5.59
29331348,48,16233,5.42
29331348,49,17485,5.92
29331348,50,18322,6.25
29331348,51,18568,6.35
29331348,52,19010,6.52
29331348,53,19123,6.57
29331348,54,18912,6.48
29331348,55,18823,6.45
29331348,56,17128,5.78
29331348,57,15676,5.20
29331348,58,14753,4.84
29331348,59,14041,4.56
29331348,60,14154,4.60
29331348,61,14078,4.57
29331348,62,14140,4.59
29331348,63,14117,4.59
29331348,64,13908,4.50
29331348,65,13614,4.39
29331348,66,13233,4.24
29331348,67,11979,3.74
29331348,68,11363,3.50
29331348,69,10775,3.26
29331348,70,10413,3.12
29331348,71,10215,3.04
29331348,72,10070,2.98
29331348,73,10474,3.14
29331348,74,10598,3.19
29331348,75,10584,3.19
29331348,76,10642,3.21
29331348,77,10551,3.17
29331348,78,10396,3.11
29331348,79,10455,3.14
29331348,80,9948,2.94
29331348,81,9677,2.83
29331348,82,9430,2.73
29331348,83,9231,2.65
29331348,84,9104,2.60
29331348,85,9074,2.59
29331348,86,8910,2.53
29331348,87,8902,2.52
29331348,88,8956,2.54
29331348,89,9089,2.60
29331348,90,9127,2.61
29331348,91,9306,2.68
29331348,92,9514,2.76
29331348,93,9815,2.88
29331348,94,9916,2.92
29331348,95,10039,2.97
29331348,96,10140,3.01
29331348,97,10262,3.06
29331348,98,10303,3.08
29331348,99,10300,3.08
29331348,100,10264,3.06
29331348,101,10248,3.05
418468,30,5975,2.91
418468,31,5513,2.61
418468,32,5135,2.36
418468,33,4812,2.15
418468,34,4687,2.07
418468,35,4645,2.04
418468,36,4593,2.01
418468,37,4626,2.03
418468,38,4690,2.07
418468,39,4826,2.16
418468,40,4862,2.18
418468,41,4823,2.16
418468,42,4805,2.14
418468,43,4751,2.11
418468,44,4624,2.03
418468,45,4587,2.00
418468,46,4469,1.92
418468,47,4393,1.88
418468,48,4658,2.05
418468,49,4661,2.05
418468,50,4911,2.21
418468,51,5131,2.36
418468,52,5058,2.31
418468,53,4884,2.20
418468,54,4800,2.14
418468,55,4381,1.87
418468,56,4174,1.73
418468,57,3852,1.52
418468,58,3640,1.38
418468,59,3675,1.41
418468,60,3781,1.47
418468,61,4028,1.64
418468,62,4079,1.67
418468,63,4171,1.73
418468,64,4261,1.79
418468,65,4314,1.82
418468,66,4390,1.87
418468,67,4426,1.90
418468,68,4229,1.77
418468,69,4206,1.75
418468,70,4178,1.73
418468,71,4144,1.71
418468,72,4086,1.67
418468,73,3925,1.57
418468,74,3772,1.47
418468,75,3768,1.47
418468,76,3829,1.51
418468,77,3707,1.43
418468,78,3767,1.47
418468,79,3802,1.49
418468,80,3736,1.45
418468,81,3741,1.45
418468,82,3861,1.53
418468,83,3734,1.44
418468,84,3806,1.49
418468,85,3651,1.39
418468,86,3643,1.38
418468,87,3725,1.44
418468,88,3684,1.41
418468,89,3598,1.35
418468,90,3942,1.58
418468,91,4019,1.63
418468,92,4209,1.75
418468,93,4156,1.72
418468,94,4223,1.76
418468,95,4248,1.78
418468,96,4438,1.90
418468,97,4201,1.75
418468,98,4089,1.68
418468,99,3952,1.59
418468,100,3981,1.61
37586959,30,2232,1.78
37586959,31,2171,1.70
37586959,32,2133,1.65
37586959,33,2089,1.60
37586959,34,2069,1.57
37586959,35,1990,1.48
37586959,36,1898,1.36
37586959,37,1806,1.25
37586959,38,1745,1.17
37586959,39,1686,1.10
37586959,40,1621,1.02
37586959,41,1501,0.87
37586959,42,1536,0.91
37586959,43,1947,1.42
37586959,44,2222,1.76
37586959,45,2663,2.31
37586959,46,2903,2.61
37586959,47,3080,2.83
37586959,48,3263,3.06
37586959,49,3655,3.55
37586959,50,3811,3.74
37586959,51,3810,3.74
37586959,52,3482,3.33
37586959,53,3360,3.18
37586959,54,3273,3.07
37586959,55,3137,2.90
37586959,56,2737,2.40
37586959,57,2176,1.71
37586959,58,1913,1.38
37586959,59,1809,1.25
37586959,60,1722,1.14
37586959,61,1632,1.03
37586959,62,1590,0.98
37586959,63,1563,0.94
37586959,64,1567,0.95
37586959,65,1568,0.95
37586959,66,1541,0.92
37586959,67,1509,0.88
1979209,30,5500,4.18
1979209,31,5296,3.99
1979209,32,5089,3.80
1979209,33,4861,3.58
1979209,34,4686,3.42
1979209,35,4495,3.24
1979209,36,4238,2.99
1979209,37,4154,2.92
1979209,38,4005,2.77
1979209,39,3915,2.69
1979209,40,3821,2.60
1979209,41,3843,2.62
1979209,42,3862,2.64
1979209,43,4897,3.62
1979209,44,5391,4.08
1979209,45,5848,4.51
1979209,46,6442,5.07
1979209,47,6891,5.49
1979209,48,7138,5.73
1979209,49,7267,5.85
1979209,50,6423,5.05
1979209,51,5992,4.65
1979209,52,5632,4.31
1979209,53,5177,3.88
1979209,54,4819,3.54
1979209,55,4539,3.28
595394,30,26882,5.48
595394,31,26463,5.38
595394,32,25787,5.21
595394,33,23459,4.65
595394,34,20879,4.03
595394,35,18842,3.54
595394,36,17705,3.27
595394,37,16522,2.98
595394,38,16088,2.88
595394,39,16394,2.95
595394,40,16457,2.96
595394,41,16002,2.85
595394,42,15665,2.77
595394,43,15747,2.79
595394,44,16166,2.89
595394,45,16033,2.86
595394,46,15427,2.72
595394,47,15318,2.69
595394,48,15340,2.70
595394,49,15197,2.66
595394,50,15205,2.66
595394,51,15184,2.66
595394,52,14967,2.61
53039739,30,35055,2.40
53039739,31,34345,2.34
53039739,32,34798,2.38
53039739,33,34800,2.38
53039739,34,34854,2.39
53039739,35,34749,2.38
53039739,36,34702,2.37
53039739,37,33804,2.28
53039739,38,33317,2.24
53039739,39,31914,2.10
53039739,40,30947,2.01
53039739,41,30428,1.96
53039739,42,29729,1.89
530784,30,1653,0.14
530784,31,1625,0.12
530784,32,1576,0.09
530784,33,1471,0.02
530784,34,1398,-0.03
530784,35,1347,-0.07
530784,36,1230,-0.15
530784,37,1169,-0.19
530784,38,1120,-0.23
530784,39,1091,-0.25
36013898,30,9393,5.24
36013898,31,8653,4.75
36013898,32,8345,4.55
36013898,33,8227,4.47
36013898,34,5722,2.80
36013898,35,6124,3.07
